query,ground_truth_count,qmeans_attr_count,gemini_attr_count,groundtruth_attr_key_1,groundtruth_attr_value_1,groundtruth_attr_key_2,groundtruth_attr_value_2,groundtruth_attr_key_3,groundtruth_attr_value_3,groundtruth_attr_key_4,groundtruth_attr_value_4,groundtruth_attr_key_5,groundtruth_attr_value_5,groundtruth_attr_key_6,groundtruth_attr_value_6,groundtruth_attr_key_7,groundtruth_attr_value_7,groundtruth_attr_key_8,groundtruth_attr_value_8,groundtruth_attr_key_9,groundtruth_attr_value_9,qmeans_attr_key_1,qmeans_attr_value_1,gemini_attr_key_1,gemini_attr_value_1,qmeans_attr_key_2,qmeans_attr_value_2,gemini_attr_key_2,gemini_attr_value_2,qmeans_attr_key_3,qmeans_attr_value_3,gemini_attr_key_3,gemini_attr_value_3,qmeans_attr_key_4,qmeans_attr_value_4,gemini_attr_key_4,gemini_attr_value_4,qmeans_attr_key_5,qmeans_attr_value_5,gemini_attr_key_5,gemini_attr_value_5,qmeans_attr_key_6,qmeans_attr_value_6,gemini_attr_key_6,gemini_attr_value_6,qmeans_attr_key_7,qmeans_attr_value_7,gemini_attr_key_7,gemini_attr_value_7,qmeans_attr_key_8,qmeans_attr_value_8,gemini_attr_key_8,gemini_attr_value_8,qmeans_attr_key_9,qmeans_attr_value_9,gemini_attr_key_9,gemini_attr_value_9,COUNT_MATCH,HIGH_COUNT,qmeans_vs_gemini_attr_1_key_match,qmeans_vs_gemini_attr_1_value_match,qmeans_vs_gemini_attr_2_key_match,qmeans_vs_gemini_attr_2_value_match,qmeans_vs_gemini_attr_3_key_match,qmeans_vs_gemini_attr_3_value_match,qmeans_vs_gemini_attr_4_key_match,qmeans_vs_gemini_attr_4_value_match,qmeans_vs_gemini_attr_5_key_match,qmeans_vs_gemini_attr_5_value_match,qmeans_vs_gemini_attr_6_key_match,qmeans_vs_gemini_attr_6_value_match,qmeans_vs_gemini_attr_7_key_match,qmeans_vs_gemini_attr_7_value_match,qmeans_vs_gemini_attr_8_key_match,qmeans_vs_gemini_attr_8_value_match,qmeans_vs_gemini_attr_9_key_match,qmeans_vs_gemini_attr_9_value_match,gemini_vs_qmeans_attr_1_key_match,gemini_vs_qmeans_attr_1_value_match,gemini_vs_qmeans_attr_2_key_match,gemini_vs_qmeans_attr_2_value_match,gemini_vs_qmeans_attr_3_key_match,gemini_vs_qmeans_attr_3_value_match,gemini_vs_qmeans_attr_4_key_match,gemini_vs_qmeans_attr_4_value_match,gemini_vs_qmeans_attr_5_key_match,gemini_vs_qmeans_attr_5_value_match,gemini_vs_qmeans_attr_6_key_match,gemini_vs_qmeans_attr_6_value_match,gemini_vs_qmeans_attr_7_key_match,gemini_vs_qmeans_attr_7_value_match,gemini_vs_qmeans_attr_8_key_match,gemini_vs_qmeans_attr_8_value_match,gemini_vs_qmeans_attr_9_key_match,gemini_vs_qmeans_attr_9_value_match,groundtruth_vs_qmeans_attr_1_key_match,groundtruth_vs_qmeans_attr_1_value_match,groundtruth_vs_qmeans_attr_2_key_match,groundtruth_vs_qmeans_attr_2_value_match,groundtruth_vs_qmeans_attr_3_key_match,groundtruth_vs_qmeans_attr_3_value_match,groundtruth_vs_qmeans_attr_4_key_match,groundtruth_vs_qmeans_attr_4_value_match,groundtruth_vs_qmeans_attr_5_key_match,groundtruth_vs_qmeans_attr_5_value_match,groundtruth_vs_qmeans_attr_6_key_match,groundtruth_vs_qmeans_attr_6_value_match,groundtruth_vs_qmeans_attr_7_key_match,groundtruth_vs_qmeans_attr_7_value_match,groundtruth_vs_qmeans_attr_8_key_match,groundtruth_vs_qmeans_attr_8_value_match,groundtruth_vs_qmeans_attr_9_key_match,groundtruth_vs_qmeans_attr_9_value_match,groundtruth_vs_gemini_attr_1_key_match,groundtruth_vs_gemini_attr_1_value_match,groundtruth_vs_gemini_attr_2_key_match,groundtruth_vs_gemini_attr_2_value_match,groundtruth_vs_gemini_attr_3_key_match,groundtruth_vs_gemini_attr_3_value_match,groundtruth_vs_gemini_attr_4_key_match,groundtruth_vs_gemini_attr_4_value_match,groundtruth_vs_gemini_attr_5_key_match,groundtruth_vs_gemini_attr_5_value_match,groundtruth_vs_gemini_attr_6_key_match,groundtruth_vs_gemini_attr_6_value_match,groundtruth_vs_gemini_attr_7_key_match,groundtruth_vs_gemini_attr_7_value_match,groundtruth_vs_gemini_attr_8_key_match,groundtruth_vs_gemini_attr_8_value_match,groundtruth_vs_gemini_attr_9_key_match,groundtruth_vs_gemini_attr_9_value_match
mother baby extruder machine 200 kg output 480 v three phase mild steel,5,5,4,body material,mild steel,capacity,200 kg,phase,three phase,product,mother baby extruder,voltage,480 v,,,,,,,,,capacity,200 kg,body material,mild steel,material,mild steel,output,200 kg,phase,three phase,phase,three phase,type,extruder,voltage,480 v,voltage,480 v,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,
pp body wpc extruder 50 kg,3,3,2,body material,pp,capacity,50 kg,product,wpc extruder,,,,,,,,,,,,,capacity,50 kg,body material,pp,material,pp,capacity(kg,50 kg,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
ms plastic extruder 500 ton capacity,3,3,3,body material,ms,capacity,500 ton,product,plastic extruder,,,,,,,,,,,,,capacity,500 ton,body material,ms,material,ms,capacity,500 ton,type,extruder,material to be extruded,plastic,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
ss body liquid extraction system 100 kg/hr,3,3,2,body material,ss,capacity,100 kg/hr,product,liquid extraction system,,,,,,,,,,,,,capacity,100 kg/hr,body material,ss,material,ss,production capacity,100 kg/hr,product,liquid extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,PARTIAL,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
"high quality fully automatic rice bran extraction plant conical type, 20 kg, 380 v supply, 1 phase, ss 304 body, kabra brand for agricultural",9,3,6,automation grade,fully automatic,body material,ss 304,brand,kabra,capacity,20 kg,phase,1 phase,product,rice bran extraction plant,screw design,conical,usage/application,agricultural,voltage,380 v,automation grade,automatic,automation grade,fully automatic,brand,kabra,brand,kabra,usage,agricultural,capacity(kg,20 kg,,,material grade,ss 304,,,phase,1 phase,,,voltage (v,380 volt,,,,,,,,,,,,,FALSE,gemini,TRUE,PARTIAL,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,PARTIAL,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,TRUE,PARTIAL,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
industrial oleoresin extraction plant prism 250 kg/hr 230 v automatic,6,5,4,automation grade,automatic,brand,prism,capacity,250 kg/hr,product,oleoresin extraction plant,usage/application,industrial,voltage,230 v,,,,,,,automation grade,automatic,automation grade,automatic,brand,prism,production capacity,250 kg/hr,capacity,250 kg/hr,usage/application,industrial,usage,industrial,voltage,230 v,voltage,230 v,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,,,,,
10 kg/hr twin screw extruder,2,1,2,capacity,10 kg/hr,product,twin screw extruder,,,,,,,,,,,,,,,capacity,10 kg/hr,production capacity,10 kg/hr,,,screw design,twin screw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
lab extruder 20 kw motor 200 kg,3,4,2,capacity,200 kg,motor power,20 kw,product,lab extruder,,,,,,,,,,,,,capacity,200 kg,power,20 kw,power,20 kw,weight,200 kg,type,extruder,,,usage,lab,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,
5 kg three phase curcumin extraction plant,3,2,2,capacity,5 kg,phase,three phase,product,curcumin extraction plant,,,,,,,,,,,,,capacity,5 kg,capacity(kg,5 kg,phase,three phase,phase,three phase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
metal recovery plant 480 v 50/60 hz,3,2,2,frequency,50/60 hz,product,metal recovery plant,voltage,480 v,,,,,,,,,,,,,frequency,50/60 hz,frequency,50/60 hz,voltage,480 v,voltage,480 v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,
laxmi jockey extruder 25 kg,3,2,1,brand,laxmi,capacity,25 kg,product,jockey extruder,,,,,,,,,,,,,capacity,25 kg,capacity,25 kg,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
"labh group automatic xlpe cable extruder, 5 ton, 400 v, 1 phase",6,5,4,automation grade,automatic,brand,labh group,capacity,5 ton,phase,1 phase,product,xlpe cable extruder,voltage,400 v,,,,,,,brand,labh group,automation grade,automatic,capacity,5 ton,phase,1 phase,machine type,automatic,voltage,400 v,material,xlpe,weight,5 ton,phase,1 phase,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,
750 kg/hr wpc extruder ms body,3,3,2,body material,ms,capacity,750 kg/hr,product,wpc extruder,,,,,,,,,,,,,capacity,750 kg/hr,body material,ms,material,ms,production capacity,750 kg/hr,type,extruder,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
100 tpd three phase pet extruder,3,3,3,capacity,100 tpd,phase,three phase,product,pet extruder,,,,,,,,,,,,,capacity,100 tpd,capacity,100 tpd,phase,three phase,material to be extruded,pet,type,extruder,phase,three phase,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
"looking for automatic epe foam extruder with specifications: capacity 300 kg/hr, voltage 480 v, phase single phase, body material ss 304, application plastic processing",7,2,5,automation grade,automatic,body material,ss 304,capacity,300 kg/hr,phase,single phase,product,epe foam extruder,usage/application,plastic processing,voltage,480 v,,,,,automation grade,automatic,body material,ss 304,capacity,300 kg/hr,material to be extruded,plastic,,,phase,single phase,,,production capacity,300 kg/hr,,,voltage,480 v,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,
"industrial grade manual pet extruder with conical design, 500 ton capacity, operating voltage 400 v, 1 phase, stainless steel body material",8,5,7,automation grade,manual,body material,stainless steel,capacity,500 ton,phase,1 phase,product,pet extruder,screw design,conical,usage/application,industrial,voltage,400 v,,,automation grade,manual,automation grade,manual,capacity,500 ton,body material,stainless steel,material,stainless steel,design,conical,model name/number,extruder,industry type,industrial,usage,industrial,material to be extruded,pet,,,phase,1 phase,,,voltage,400 v,,,,,,,,,FALSE,gemini,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,
"industrial grade semi-automatic oil extraction plant with single screw design, 250 kg/hr capacity, operating voltage 400 v, three phase, stainless steel body material",8,4,6,automation grade,semi-automatic,body material,stainless steel,capacity,250 kg/hr,phase,three phase,product,oil extraction plant,screw design,single screw,usage/application,industrial,voltage,400 v,,,capacity,250 kg/hr,automation grade,semi automatic,material,stainless steel,body material,stainless steel,operation type,semi-automatic,phase,three phase,usage,industrial,production capacity,250 kg/hr,,,usage/application,industrial,,,voltage,400 v,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,
"rajco manual multi layer extruder machine with 50 tpd capacity, 480 v voltage, 1 phase, pp body, suitable for plastic processing",8,3,8,automation grade,manual,body material,pp,brand,rajco,capacity,50 tpd,phase,1 phase,product,multi layer extruder,usage/application,plastic processing,voltage,480 v,,,automation grade,manual,automation grade,manual,brand,rajco,body material,pp,model name/number,extruder,brand,rajco,,,layer,multilayer,,,material to be extruded,plastic,,,phase,1 phase,,,production capacity,50 mt,,,voltage,480 v,,,,,FALSE,gemini,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,
liquid extraction system,1,0,0,product,liquid extraction system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,,,,,,,,,,,,,,,,
sheet extruder 230 v 1 phase,3,2,3,phase,1 phase,product,sheet extruder,voltage,230 v,,,,,,,,,,,,,phase,1 phase,phase,1 phase,voltage,230 v,product type,sheet,,,voltage,230 v,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,
cable extruder machine 500 ton output 400 v three phase pp,5,4,3,body material,pp,capacity,500 ton,phase,three phase,product,cable extruder,voltage,400 v,,,,,,,,,capacity,500 ton,material to be extruded,pp,material,pp,phase,three phase,phase,three phase,voltage,400 v,voltage,400 v,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,
ss 316 body bitumen extractor 750 kg/hr,3,3,2,body material,ss 316,capacity,750 kg/hr,product,bitumen extractor,,,,,,,,,,,,,capacity,750 kg/hr,body material,ss 316,machine type,bitumen extractor,production capacity,750 kg/hr,steel grade,ss 316,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
cast iron silver refining plant 200 kg capacity,3,2,3,body material,cast iron,capacity,200 kg,product,silver refining plant,,,,,,,,,,,,,capacity,200 kg,body material,cast iron,material,cast iron,capacity(kg,200,,,usage/application,silver refining plant,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,
fully automatic mild steel xlpe cable extruder,3,3,3,automation grade,fully automatic,body material,mild steel,product,xlpe cable extruder,,,,,,,,,,,,,automation grade,automatic,automation grade,fully automatic,material,mild steel,body material,mild steel,usage,cable,type,cable extruder,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,TRUE,PARTIAL,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,PARTIAL,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,PARTIAL,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
conical single die extruder 5 ton semi-automatic 480 v,5,6,5,automation grade,semi-automatic,capacity,5 ton,product,single die extruder,screw design,conical,voltage,480 v,,,,,,,,,automation grade,semi-automatic,automation grade,semi-automatic,capacity,5 ton,die,single die,number of dies,single die,screw design,conical,shape,conical,voltage,480 v,type,extruder,weight,5 ton,voltage,480 v,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,,,,,,,
semi-automatic mild steel film extrusion machine,3,2,4,automation grade,semi-automatic,body material,mild steel,product,film extrusion machine,,,,,,,,,,,,,automation grade,semi-automatic,automation grade,semi automatic,material,mild steel,body material,mild steel,,,film thickness,film,,,type,extrusion,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,FALSE,FALSE,NA,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,,,TRUE,FALSE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
"rajco fully automatic basket extruder, 50 tpd, 415 v, three phase",6,3,5,automation grade,fully automatic,brand,rajco,capacity,50 tpd,phase,three phase,product,basket extruder,voltage,415 v,,,,,,,automation grade,automatic,automation grade,fully automatic,brand,rajco,brand,rajco,phase,three phase,phase,three phase,,,production capacity,50 tpd,,,voltage,415 v,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,PARTIAL,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,TRUE,PARTIAL,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,PARTIAL,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,
kabra pp extruder 50 tpd,3,4,3,brand,kabra,capacity,50 tpd,product,pp extruder,,,,,,,,,,,,,brand,kabra,brand,kabra,capacity,50 tpd,capacity,50 tpd,material,pp,material to be extruded,pp,type,extruder,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
"xlpe cable extruder - conical design, 100 kg output, 220 v, 3 phase, ss construction, turbo brand, semi-automatic operation",8,4,8,automation grade,semi-automatic,body material,ss,brand,turbo,capacity,100 kg,phase,3 phase,product,xlpe cable extruder,screw design,conical,voltage,220 v,,,automation grade,semi-automatic,automation grade,semi-automatic,brand,turbo,body material,ss,capacity,100 kg,brand,turbo,material,xlpe,material to be extruded,xlpe,,,phase,three phase,,,production capacity,100 kg,,,screw design,conical,,,voltage,220 v,,,,,FALSE,gemini,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,,,,,,,,,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,,
rajco manual cable extruder,3,2,3,automation grade,manual,brand,rajco,product,cable extruder,,,,,,,,,,,,,automation grade,manual,automation grade,manual,brand,rajco,brand,rajco,,,type,cable extruder,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
jockey extruder with 7.5 hp power 440 v,3,4,2,power,7.5 hp,product,jockey extruder,voltage,440 v,,,,,,,,,,,,,brand,jockey,motor power,7.5 hp,motor power,7.5 hp,voltage,440 v,type,extruder,,,voltage,440 v,,,,,,,,,,,,,,,,,,,,,,,FALSE,qmeans,FALSE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,FALSE,NA,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,
"solvent extraction plant for plastic processing use, 5 ton, 400 v, rajco brand",5,2,5,brand,rajco,capacity,5 ton,product,solvent extraction plant,usage/application,plastic processing,voltage,400 v,,,,,,,,,brand,rajco,brand,rajco,capacity,5 ton,material to be extruded,plastic,,,usage/application,solvent extraction plant,,,voltage,400 v,,,weight,5 ton,,,,,,,,,,,,,,,,,FALSE,gemini,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,,,,,,,,,TRUE,TRUE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,TRUE,,,,,,,,
1000 kg/hr 1 phase oil extraction plant,3,2,2,capacity,1000 kg/hr,phase,1 phase,product,oil extraction plant,,,,,,,,,,,,,capacity,1000 kg/hr,phase,1 phase,phase,1 phase,production capacity,1000 kg/hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,same,FALSE,NA,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,,FALSE,NA,TRUE,TRUE,FALSE,NA,,,,,,,,,,,,
hdpe plastic extruder,2,1,2,body material,hdpe,product,plastic extruder,,,,,,,,,,,,,,,type,extruder,material to be extruded,hdpe,,,material to be extruded,plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,gemini,FALSE,NA,,,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,,FALSE,NA,FALSE,NA,,,,,,,,,,,,,,
